subject,hemisphere,boundary,anat_centroid,anat_meanmin,wang_centroid,wang_meanmin
REPchild-0004,rh,V3ab_IPS0,4.219594137037572,3.057082479771723,4.523919320370763,2.920220214129465
REPchild-0004,rh,IPS0_IPS1,9.622099817469104,9.536050952118533,6.428143554632244,7.717230136767952
REPchild-0004,rh,IPS1_IPS2,7.770806097112606,5.698015529520118,10.63088405316874,7.569368582284449
REPchild-0004,rh,IPS2_IPS3,9.858873392759486,6.710010536032376,13.732093176732493,8.419621171570098
REPchild-00005,lh,V3ab_IPS0,15.046482621018098,8.798957229258097,9.17047790397142,4.762934608086313
REPchild-00005,lh,IPS0_IPS1,9.619969441979707,6.077296824330553,3.857577952749053,1.561374536510879
REPchild-00005,lh,IPS1_IPS2,8.188560216414718,5.729795929559609,8.655497928518605,4.176140356737455
REPchild-00005,lh,IPS2_IPS3,7.394206807788923,5.588855249141865,9.091147180821048,5.916910531676247
REPchild-00005,rh,V3ab_IPS0,7.18316434581693,4.8590014302358755,4.691247797431783,2.904481309233992
REPchild-00005,rh,IPS0_IPS1,9.633756867571229,6.773497436320629,8.506224349573348,5.339920604363686
REPchild-00005,rh,IPS1_IPS2,5.555009984799202,4.608059401123423,7.668924049185872,4.254744166246744
REPchild-00005,rh,IPS2_IPS3,8.425420425926445,3.073793768809911,11.288261663579538,4.9497142949250685
REPchild-0006,lh,V3ab_IPS0,0.7024015536634172,1.5809690689643285,5.068043153919725,2.4891853022383392
REPchild-0006,lh,IPS0_IPS1,1.7096461273359158,0.4391360186349523,6.7408141951998415,3.429405496139868
REPchild-0006,lh,IPS1_IPS2,3.7461872312613558,2.612241843670952,4.553546228700963,2.8169124624040416
REPchild-0006,lh,IPS2_IPS3,13.9853197635209,9.334710506611753,11.89887814433377,4.170005710356488
REPchild-0006,rh,V3ab_IPS0,6.7764402435692555,5.378456162682507,5.344610162807434,2.6145328455880903
REPchild-0006,rh,IPS0_IPS1,8.676617825993148,5.745286035732649,6.974040950334315,4.041762875080298
REPchild-0006,rh,IPS1_IPS2,1.870390753077273,0.5015829290975286,9.05919331332995,5.596431134231425
REPchild-0006,rh,IPS2_IPS3,2.313815339123727,1.406461326808593,4.577138305439065,4.201631092529819
REPchild-0007,lh,V3ab_IPS0,13.067638053945261,7.283146733025316,9.667493845133064,3.1339526055002165
