subject,hemisphere,boundary,anat_centroid,anat_meanmin,wang_centroid,wang_meanmin
OBSadult-0009,lh,IPS0_IPS1,1.4365725412551091,2.03683908312612,4.280825251306653,1.7389422566218837
OBSadult-0009,lh,IPS1_IPS2,5.970332135784702,5.138287131368971,5.92555343180252,4.669905421439765
OBSadult-0009,lh,IPS2_IPS3,14.193796783735955,9.7278510719452,8.06145863964298,4.639717742215948
OBSadult-0009,rh,V3ab_IPS0,4.827928954781722,2.9354904779943363,3.188595828103512,1.6703643721718762
OBSadult-0009,rh,IPS0_IPS1,1.8038049432555776,0.7475688813948127,4.060990282426416,2.405825872479676
OBSadult-0009,rh,IPS1_IPS2,3.0869685861199607,2.091194801982968,4.386996906572679,2.6170133086075107
OBSadult-0009,rh,IPS2_IPS3,2.4352803851170015,1.3336260792912695,3.5664027728728955,2.454374431971188
OBSadult-0011,lh,V3ab_IPS0,3.0632893430134143,0.7084356232857241,2.2581156465857943,0.8759264383695041
OBSadult-0011,lh,IPS0_IPS1,3.151910810582257,1.409654181075826,5.211516491413177,3.5013275565464004
OBSadult-0011,lh,IPS1_IPS2,4.795401307131247,3.0493215896539363,14.084053483940023,6.781000298326815
OBSadult-0011,lh,IPS2_IPS3,2.779337782260988,3.235793549302544,8.694137653252973,5.632808855301142
OBSadult-0011,rh,V3ab_IPS0,2.870819197032759,1.9646389276454048,3.960799274919045,2.2552035953402996
OBSadult-0011,rh,IPS0_IPS1,2.84656660678521,0.9613918886051418,1.2981791605933468,1.1558270255769894
OBSadult-0011,rh,IPS1_IPS2,2.0400169840423765,0.7975369779287538,3.9980961468754628,2.545626276771019
OBSadult-0011,rh,IPS2_IPS3,0.8160715786794132,0.889112000737565,3.8623081476641152,1.4231073527574158
OBSadult-0013,lh,V3ab_IPS0,2.9098365683899448,2.22460075297019,2.673260337854424,2.2353720368753893
OBSadult-0013,lh,IPS0_IPS1,7.36730103880452,4.883735081121259,7.902015286252096,5.036547771109163
OBSadult-0013,lh,IPS1_IPS2,8.357074525593278,5.3457063591799,10.506456808824893,8.096467670671919
OBSadult-0013,lh,IPS2_IPS3,4.271984631443038,3.1505829905288056,6.058962379283507,2.3436222992354345
OBSadult-0013,rh,V3ab_IPS0,1.8589759997839095,0.7148015994439558,2.90596810202107,1.7789751910153175
OBSadult-0013,rh,IPS0_IPS1,3.59174720746857,2.5714567820101975,2.9553342684626083,1.6310976140670856
OBSadult-0013,rh,IPS1_IPS2,5.461979812964147,3.9139931447490004,5.543471303758484,1.8056186267212162
OBSadult-0013,rh,IPS2_IPS3,5.28741524893953,2.483812504676566,6.923026477292253,2.305860400161841
OBSadult-0019,lh,V3ab_IPS0,4.376347239034762,3.101181364134982,4.379124298303815,3.0876313998298235
OBSadult-0019,lh,IPS0_IPS1,5.332299341773802,3.386233710377167,1.5866659423409275,1.4628943363147264
OBSadult-0019,lh,IPS1_IPS2,1.2990427217112217,0.5511562918314862,8.956385255046403,3.6361608964968406
OBSadult-0019,lh,IPS2_IPS3,1.6941490176653837,0.8929710627416867,7.942281305146976,4.6614376292699955
OBSadult-0019,rh,V3ab_IPS0,9.688628063352153,6.304999663819339,5.244881573800614,2.302594640750517
OBSadult-0019,rh,IPS0_IPS1,16.34800031691025,8.84592228601591,3.9224688244074213,2.1429673523270907
OBSadult-0019,rh,IPS1_IPS2,11.212451108638499,6.81839312963881,1.2604696645409241,0.7961124893194241
OBSadult-0019,rh,IPS2_IPS3,4.121506870361112,2.2430654619277655,1.6186922017082503,0.9533702525404819
OBSadult-0023,lh,V3ab_IPS0,1.6497175608109058,0.6472354867286763,3.453514062084138,1.7484663989949254
OBSadult-0023,lh,IPS0_IPS1,1.2784728342899814,0.4463747648252243,2.558675416224667,1.3875225292761861
OBSadult-0023,lh,IPS1_IPS2,2.325425713948869,1.2757502838863202,5.087322522919112,2.1862461752523483
OBSadult-0023,lh,IPS2_IPS3,4.850548462560821,2.0355796340676013,3.0419173951389413,1.6914534956240992
OBSadult-0023,rh,V3ab_IPS0,4.094816163089559,2.565899294637532,3.327295145691758,2.46922350495608
OBSadult-0023,rh,IPS0_IPS1,2.721016331454093,0.5971344674572101,1.4785556810926566,2.902193402549382
OBSadult-0023,rh,IPS1_IPS2,1.2927796560430194,0.5390377982897296,3.248191243815891,2.1951302547122347
OBSadult-0023,rh,IPS2_IPS3,1.1786513682832094,0.7249980018448758,5.480264682231294,1.2756025208004447
OBSadult-0024,lh,V3ab_IPS0,3.2294820946269467,2.334161166455571,6.606411806299099,4.2866612314160095
OBSadult-0024,lh,IPS0_IPS1,0.30991847436157016,0.8495141192095568,7.830167830387032,3.3201648268686217
OBSadult-0024,lh,IPS1_IPS2,2.8626214120206788,2.9614299315245134,5.78306451234188,2.6980325548560833
OBSadult-0024,lh,IPS2_IPS3,7.5251760191777395,2.190006605940534,6.479228210642712,3.7983612899052455
OBSadult-0024,rh,V3ab_IPS0,3.7022317109743,3.8921899560921696,5.080439074065477,4.069840502185805
OBSadult-0024,rh,IPS0_IPS1,10.457434455634347,9.134873022865547,11.275106351055172,8.607203600267944
OBSadult-0024,rh,IPS1_IPS2,11.880584571142503,10.246050766844593,16.8687103671182,12.954020311045497
OBSadult-0024,rh,IPS2_IPS3,15.746110822872266,11.578403039902241,15.293164609667306,11.713180187866769
OBSadult-0025,lh,V3ab_IPS0,3.6072889852755208,2.454246926954106,6.556629970491376,4.077794005167872
OBSadult-0025,lh,IPS0_IPS1,6.9969776534462085,3.8711377444726853,10.313703302507472,8.201905998830677
OBSadult-0025,lh,IPS1_IPS2,6.874222535803415,5.245268162260017,10.626418977878815,7.175237651385478
OBSadult-0025,lh,IPS2_IPS3,1.6691936380979093,0.9563623002666939,8.582389574437261,6.433571700603377
OBSadult-0025,rh,V3ab_IPS0,5.237118086289414,2.7395234722714408,5.7106767324067915,3.4574622004388944
